Mol_C_-1,Mol_C_1,dimer_comdist,radius,eps,IP,EA,ECT,VC,hash_C_1,hash_C_-1,P1_IP,P2_IP,P_IP,method,P1_EA,P2_EA,P_EA,P1_CT,P2_CT,P_CT,IP_corrected,EA_corrected,ECT_corrected,VC_corrected,VC_correction,VC_correction_value
Mol_8694_C_-1,Mol_2157_C_1,9.19386828348471,25.0,3.0,5.2643060499976855,4.180853050012956,0.2153484500013291,-0.8681045499833999,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1807917814971624,0.1807917814971624,atomic_atomic,0,0.1807917814971624,0.1807917814971624,0,0.0129074572701665,0.0129074572701665,5.083514268500523,4.361644831510119,0.2024409927311626,-0.519428444259242,-0.3486761057241583,0.0
Mol_21749_C_-1,Mol_21588_C_1,10.562190485793924,25.0,3.0,5.29204285000742,3.9865168499964057,0.4677921500115189,-0.8377338499994949,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1798870029936211,0.1798870029936211,atomic_atomic,0,0.1798870029936211,0.1798870029936211,0,0.0164524070479416,0.0164524070479416,5.112155847013798,4.166403852990027,0.4513397429635772,-0.494412251060194,-0.3433215989393006,0.0
Mol_21686_C_-1,Mol_21624_C_1,8.490761624338244,25.0,3.0,5.2338438000006136,4.06055429999833,0.2453221500036306,-0.9279673499986528,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1813225274099288,0.1813225274099288,atomic_atomic,0,0.1813225274099288,0.1813225274099288,0,0.0111804463185356,0.0111804463185356,5.052521272590685,4.241876827408259,0.234141703685095,-0.5765027414973309,-0.3514646085013219,0.0
Mol_21802_C_-1,Mol_21805_C_1,8.128755612561145,25.0,3.0,5.250253699996392,4.146764249991975,0.179315850007697,-0.9241735999967204,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1816201135643083,0.1816201135643083,atomic_atomic,0,0.1816201135643083,0.1816201135643083,0,0.010362559044815,0.010362559044815,5.068633586432084,4.328384363556284,0.168953290962882,-0.5712959319129179,-0.3528776680838017,0.0
Mol_24554_C_-1,Mol_24543_C_1,5.890273757197762,25.0,3.0,5.272303699995973,4.156151549992501,0.0342830500012496,-1.0818691000022227,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1835683044080741,0.1835683044080741,atomic_atomic,0,0.1835683044080741,0.1835683044080741,0,0.005818743831253,0.005818743831253,5.088735395587899,4.339719854400575,0.0284643061699965,-0.7205512350173278,-0.3613178649848951,0.0
Mol_5105_C_-1,Mol_24597_C_1,6.18958579896894,25.0,3.0,5.422740550013259,4.005313799993019,0.3069669000105932,-1.1104598500096472,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1832807257479457,0.1832807257479457,atomic_atomic,0,0.1832807257479457,0.1832807257479457,0,0.0063370221983057,0.0063370221983057,5.239459824265313,4.188594525740965,0.3006298778122874,-0.7502354207120608,-0.3602244292975857,0.0
Mol_24657_C_-1,Mol_24607_C_1,9.514720079295056,25.0,3.0,5.32728374999715,4.047801100008655,0.2830471999914152,-0.9964354499970796,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1805607149357292,0.1805607149357292,atomic_atomic,0,0.1805607149357292,0.1805607149357292,0,0.0137343288702733,0.0137343288702733,5.146723035061421,4.2283618149443845,0.2693128711211419,-0.6490483489958947,-0.3473871010011852,0.0
Mol_27312_C_-1,Mol_27290_C_1,4.137464362139038,25.0,3.0,5.6985101500031305,3.979794500002754,0.6252032500051428,-1.093512399995234,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1855367599427464,0.1855367599427464,atomic_atomic,0,0.1855367599427464,0.1855367599427464,0,0.0030348467015564,0.0030348467015564,5.512973390060385,4.1653312599455,0.6221684033035864,-0.7254737268112983,-0.3680386731839363,0.0
Mol_28068_C_-1,Mol_28048_C_1,11.747110915068257,25.0,3.0,5.332295749991317,4.011772750003729,0.5756211499974597,-0.7449018499901285,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.179248212067779,0.179248212067779,atomic_atomic,0,0.179248212067779,0.179248212067779,0,0.01975267268781,0.01975267268781,5.1530475379235385,4.191020962071508,0.5558684773096496,-0.4061580985423811,-0.3387437514477479,0.0
Mol_4568_C_-1,Mol_4616_C_1,22.600182638482487,25.0,3.0,5.353694749996066,3.980542149991379,0.8289679000008618,-0.5441847000038251,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1771037510287348,0.1771037510287348,atomic_atomic,0,0.1771037510287348,0.1771037510287348,0,0.0569508316523431,0.0569508316523431,5.176590998967331,4.157645901020114,0.7720170683485187,-0.2469280295986983,-0.2972566704051265,0.0
Mol_14829_C_-1,Mol_4819_C_1,11.449276290006544,25.0,3.0,5.340968250005972,4.163611650001258,0.4169612499972572,-0.7603953500074567,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1794151570488217,0.1794151570488217,atomic_atomic,0,0.1794151570488217,0.1794151570488217,0,0.018803052662726,0.018803052662726,5.16155309295715,4.343026807050079,0.3981581973345311,-0.4203680885725396,-0.3400272614349174,0.0
Mol_5105_C_-1,Mol_4821_C_1,12.262236846325653,25.0,3.0,5.386835850018542,4.019333649979672,0.6373019500169903,-0.7302002500218805,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1790218780678683,0.1790218780678683,atomic_atomic,0,0.1790218780678683,0.1790218780678683,0,0.0211023999031242,0.0211023999031242,5.2078139719506735,4.19835552804754,0.6161995501138661,-0.3932588937892672,-0.3369413562326125,0.0
Mol_4838_C_-1,Mol_4936_C_1,5.287190232851367,25.0,3.0,5.344447800016496,4.071726999987732,0.2420112500112736,-1.030709550017491,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1842496142093573,0.1842496142093573,atomic_atomic,0,0.1842496142093573,0.1842496142093573,0,0.004725063159794,0.004725063159794,5.160198185807139,4.255976614197089,0.2372861868514796,-0.6669353847585701,-0.3637741652589206,0.0
Mol_4733_C_-1,Mol_4996_C_1,17.78432275046412,25.0,3.0,5.25956104999932,4.055186899990076,0.6047578500001691,-0.5996163000090746,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1770982722911984,0.1770982722911984,atomic_atomic,0,0.1770982722911984,0.1770982722911984,0,0.0386557746952066,0.0386557746952066,5.0824627777081215,4.232285172281275,0.5661020753049625,-0.2840755301218843,-0.3155407698871903,0.0
Mol_5572_C_-1,Mol_5553_C_1,3.905774366834959,25.0,3.0,5.419324300004519,4.037131050004973,0.2310224999964703,-1.1511707500030752,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1859131791394178,0.1859131791394178,atomic_atomic,0,0.1859131791394178,0.1859131791394178,0,0.0028065276930511,0.0028065276930511,5.2334111208651,4.223044229144391,0.2282159723034191,-0.78215091941729,-0.3690198305857845,0.0
Mol_7607_C_-1,Mol_7540_C_1,4.426442376761495,25.0,3.0,5.446667900003376,4.162824250000995,0.1184339500032365,-1.1654096999991452,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1852519123759506,0.1852519123759506,atomic_atomic,0,0.1852519123759506,0.1852519123759506,0,0.0034167407362775,0.0034167407362775,5.261415987627426,4.3480761623769455,0.1150172092669589,-0.7983226159835211,-0.3670870840156237,0.0
Mol_7785_C_-1,Mol_7571_C_1,24.46585706164627,25.0,3.0,5.344590649983729,4.160184549997211,0.6743317999935243,-0.5100742999929935,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1771418597395999,0.1771418597395999,atomic_atomic,0,0.1771418597395999,0.1771418597395999,0,0.0642957774093224,0.0642957774093224,5.167448790244129,4.337326409736812,0.6100360225842019,-0.2200863579231156,-0.2899879420698774,0.0
Mol_7639_C_-1,Mol_7618_C_1,14.142618336964496,25.0,3.0,5.211380950000603,3.98984515000484,0.5263381499971729,-0.6951976499985904,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1782686440644728,0.1782686440644728,atomic_atomic,0,0.1782686440644728,0.1782686440644728,0,0.0268928189503447,0.0268928189503447,5.03311230593613,4.1681137940693125,0.4994453310468281,-0.3655531808199891,-0.329644469178601,0.0
Mol_1393_C_-1,Mol_7631_C_1,19.247349626876893,25.0,3.0,5.256827799996245,3.9805211500060977,0.679560449993005,-0.596746199997142,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1771790237072985,0.1771790237072985,atomic_atomic,0,0.1771790237072985,0.1771790237072985,0,0.0440949159017864,0.0440949159017864,5.079648776288947,4.157700173713396,0.6354655340912186,-0.2864830684843321,-0.3102631315128106,0.0
Mol_7758_C_-1,Mol_7782_C_1,4.436239569584066,25.0,3.0,5.481020200008061,4.106259950000094,0.2787952000071527,-1.0959650500008138,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1852131894048328,0.1852131894048328,atomic_atomic,0,0.1852131894048328,0.1852131894048328,0,0.0034639089510376,0.0034639089510376,5.295807010603228,4.291473139404928,0.2753312910561151,-0.729002580142185,-0.3669624698586279,0.0
Mol_7804_C_-1,Mol_7875_C_1,18.503759770680453,25.0,3.0,5.2516250500048045,4.0150064999907045,0.6267268000083277,-0.6098917500057723,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.176916079005647,0.176916079005647,atomic_atomic,0,0.176916079005647,0.176916079005647,0,0.041529291280279,0.041529291280279,5.074708970999158,4.191922578996351,0.5851975087280487,-0.2975888832747578,-0.3123028667310151,0.0
Mol_1393_C_-1,Mol_8123_C_1,15.760274161534888,25.0,3.0,5.20558580000943,3.968763899989426,0.6107398500025738,-0.6260820500174304,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1776645874789268,0.1776645874789268,atomic_atomic,0,0.1776645874789268,0.1776645874789268,0,0.032107541063013,0.032107541063013,5.027921212530504,4.146428487468353,0.5786323089395607,-0.3028604161225897,-0.3232216338948405,0.0
Mol_8251_C_-1,Mol_8305_C_1,6.7860164120552575,25.0,3.0,5.273310999997193,4.0847968500020215,0.1909641999955056,-0.9975499499996658,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1826923818865365,0.1826923818865365,atomic_atomic,0,0.1826923818865365,0.1826923818865365,0,0.0074773846959074,0.0074773846959074,5.090618618110656,4.267489231888558,0.1834868152995981,-0.6396425709224995,-0.3579073790771655,0.0
Mol_8568_C_-1,Mol_8533_C_1,5.156595786259467,25.0,3.0,5.244352049994632,3.993132699994021,0.1973748000018531,-1.0538445499987574,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.184346511938634,0.184346511938634,atomic_atomic,0,0.184346511938634,0.184346511938634,0,0.004580405728533,0.004580405728533,5.060005538055997,4.177479211932655,0.19279439427332,-0.6897319318500219,-0.3641126181487349,0.0
Mol_8591_C_-1,Mol_8590_C_1,7.411094122311891,25.0,3.0,5.400327249997645,4.165839549998054,0.1616680500010261,-1.0728196499985645,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1821084534607241,0.1821084534607241,atomic_atomic,0,0.1821084534607241,0.1821084534607241,0,0.0087579654924706,0.0087579654924706,5.21821879653692,4.347948003458779,0.1529100845085554,-0.717360708569586,-0.3554589414289777,0.0
Mol_11012_C_-1,Mol_11070_C_1,17.097352493943013,30.0,3.0,5.197259749998921,4.113013700014562,0.5015043999883346,-0.5827416499960236,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1485103417313082,0.1485103417313082,atomic_atomic,0,0.1485103417313082,0.1485103417313082,0,0.0226395367827147,0.0226395367827147,5.0487494082676125,4.26152404174587,0.4788648632056199,-0.3083605033161222,-0.2743811466799016,0.0
Mol_1328_C_-1,Mol_1124_C_1,9.89005477131031,30.0,3.0,5.254152550012805,3.9818429500010097,0.4106601499952376,-0.8616494500165572,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1512621770657314,0.1512621770657314,atomic_atomic,0,0.1512621770657314,0.1512621770657314,0,0.0088352694162599,0.0088352694162599,5.102890372947073,4.133105127066742,0.4018248805789777,-0.5679603653013534,-0.293689084715203,0.0
Mol_11670_C_-1,Mol_11632_C_1,5.549717275505277,30.0,3.0,5.332241349999094,4.0048649000091245,0.3030303999985335,-1.0243460499914363,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1540935877391035,0.1540935877391035,atomic_atomic,0,0.1540935877391035,0.1540935877391035,0,0.0030799154440357,0.0030799154440357,5.178147762259991,4.158958487748228,0.2999504845544978,-0.7192387899572656,-0.3051072600341713,0.0
Mol_1393_C_-1,Mol_1180_C_1,6.4707730735462485,30.0,3.0,5.223884849983733,4.0202786500012735,0.2811198999988846,-0.922486299983575,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1533713258985957,0.1533713258985957,atomic_atomic,0,0.1533713258985957,0.1533713258985957,0,0.0040830047411955,0.0040830047411955,5.070513524085137,4.1736499758998695,0.2770368952576891,-0.6198266529275784,-0.302659647055996,0.0
Mol_11707_C_-1,Mol_11901_C_1,13.724551059924693,30.0,3.0,5.393754299991997,4.117506000009598,0.6365227999922354,-0.6397254999901634,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.149521366278833,0.149521366278833,atomic_atomic,0,0.149521366278833,0.149521366278833,0,0.0156259975242543,0.0156259975242543,5.244232933713164,4.267027366288431,0.6208968024679811,-0.3563087649567515,-0.2834167350334117,0.0
Mol_1396_C_-1,Mol_1291_C_1,5.022393272230258,30.0,3.0,5.344276599993464,4.042990600006306,0.183817299985094,-1.117468700002064,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1546029968899083,0.1546029968899083,atomic_atomic,0,0.1546029968899083,0.1546029968899083,0,0.0025204044978565,0.0025204044978565,5.189673603103556,4.197593596896214,0.1812968954872374,-0.8107831107201044,-0.30668558928196,0.0
Mol_1581_C_-1,Mol_1363_C_1,11.036291161162511,30.0,3.0,5.266824249978527,3.991339350002818,0.537784299987834,-0.7377005999878747,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1506608458481122,0.1506608458481122,atomic_atomic,0,0.1506608458481122,0.1506608458481122,0,0.0107217117086523,0.0107217117086523,5.116163404130414,4.1420001958509305,0.5270625882791816,-0.4471006200003017,-0.2905999799875722,0.0
Mol_1581_C_-1,Mol_1403_C_1,16.322378825209533,30.0,3.0,5.268764299995382,3.995848800012027,0.6754746999940835,-0.5974407999892719,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1486360454445429,0.1486360454445429,atomic_atomic,0,0.1486360454445429,0.1486360454445429,0,0.0209600253126545,0.0209600253126545,5.120128254550839,4.14448484545657,0.654514674681429,-0.3211287344128404,-0.2763120655764313,0.0
Mol_11090_C_-1,Mol_14447_C_1,12.665350195253463,30.0,3.0,5.1004743999947095,4.195929550012806,0.2344910499959951,-0.670053799985908,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.149931257225626,0.149931257225626,atomic_atomic,0,0.149931257225626,0.149931257225626,0,0.0136285369784574,0.0136285369784574,4.950543142769083,4.345860807238433,0.2208625130175377,-0.3838198225131131,-0.2862339774727946,0.0
Mol_1391_C_-1,Mol_1463_C_1,7.73641944089446,30.0,3.0,5.214285949987243,3.976483500009636,0.3920969500031788,-0.8457054999744287,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1525323644216534,0.1525323644216534,atomic_atomic,0,0.1525323644216534,0.1525323644216534,0,0.005735998159929,0.005735998159929,5.061753585565589,4.129015864431289,0.3863609518432497,-0.5463767692910505,-0.2993287306833778,0.0
Mol_14822_C_-1,Mol_14672_C_1,20.86316329639436,30.0,3.0,5.219916350004496,4.12876755000616,0.5657957500079647,-0.5253530499903718,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1478295520814953,0.1478295520814953,atomic_atomic,0,0.1478295520814953,0.1478295520814953,0,0.0313812084476566,0.0313812084476566,5.072086797923001,4.276597102087655,0.5344145415603081,-0.2610751542750384,-0.2642778957153341,0.0
Mol_14574_C_-1,Mol_14745_C_1,13.15353876191069,30.0,3.0,5.250370850000763,4.09251004998805,0.5057308000104968,-0.6521300000022165,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1497537469236071,0.1497537469236071,atomic_atomic,0,0.1497537469236071,0.1497537469236071,0,0.0145758286515607,0.0145758286515607,5.100617103077156,4.242263796911657,0.4911549713589359,-0.3671983348065634,-0.2849316651956535,0.0
Mol_1318_C_-1,Mol_1511_C_1,14.693138216358188,30.0,3.0,5.217315100002452,3.9777097499900265,0.6479207499942277,-0.5916846000181977,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1491672992773286,0.1491672992773286,atomic_atomic,0,0.1491672992773286,0.1491672992773286,0,0.0175955538968451,0.0175955538968451,5.068147800725123,4.126877049267355,0.6303251960973825,-0.3109455553603858,-0.280739044657812,0.0
Mol_14967_C_-1,Mol_15195_C_1,10.17373290003659,30.0,3.0,5.427885199998855,4.1880544499872485,0.5186836999928346,-0.7211470500187716,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1510961180114229,0.1510961180114229,atomic_atomic,0,0.1510961180114229,0.1510961180114229,0,0.0093059056011298,0.0093059056011298,5.276789081987432,4.339150567998671,0.5093777943917047,-0.4282607195970559,-0.2928863304217161,0.0
Mol_1694_C_-1,Mol_1693_C_1,4.727419699133191,30.0,3.0,5.299259999985225,4.203558350011008,0.0587333499861415,-1.0369682999880752,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1548637255936191,0.1548637255936191,atomic_atomic,0,0.1548637255936191,0.1548637255936191,0,0.0022453877079616,0.0022453877079616,5.144396274391606,4.358422075604627,0.0564879622781799,-0.7294862365087993,-0.3074820634792766,0.0
Mol_17578_C_-1,Mol_17618_C_1,6.952912893680571,30.0,3.0,5.556268150001415,3.942336150008487,0.6487231999926735,-0.965208800000255,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1530455668458051,0.1530455668458051,atomic_atomic,0,0.1530455668458051,0.1530455668458051,0,0.0047345232737248,0.0047345232737248,5.4032225831556095,4.095381716854292,0.6439886767189487,-0.6638521895823688,-0.3013566104178855,0.0
Mol_18016_C_-1,Mol_17989_C_1,4.607345790948859,30.0,3.0,5.258219800001825,3.933417050007847,0.1933624999946914,-1.1314402499992866,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1549820385991518,0.1549820385991518,atomic_atomic,0,0.1549820385991518,0.1549820385991518,0,0.0021284839783687,0.0021284839783687,5.103237761402673,4.088399088606999,0.1912340160163226,-0.8236046567793518,-0.3078355932199348,0.0
Mol_5233_C_-1,Mol_1870_C_1,23.499013567978796,30.0,3.0,5.372542400000384,4.103420499988715,0.7862032500124769,-0.482918649999192,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1475856190160265,0.1475856190160265,atomic_atomic,0,0.1475856190160265,0.1475856190160265,0,0.0379569983315829,0.0379569983315829,5.224956780984358,4.2510061190047415,0.748246251680894,-0.2257044102987223,-0.25721423970047,0.0
Mol_2041_C_-1,Mol_1909_C_1,4.373725800013689,30.0,3.0,5.281029250007123,3.9980294999841135,0.1052120500098681,-1.1777877000131411,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1551801930460265,0.1551801930460265,atomic_atomic,0,0.1551801930460265,0.1551801930460265,0,0.0019429568716982,0.0019429568716982,5.125849056961096,4.15320969303014,0.1032690931381698,-0.8693702707927858,-0.3084174292203547,0.0
Mol_1967_C_-1,Mol_2030_C_1,20.074233822925223,30.0,3.0,5.285650200006785,4.179082200003904,0.5723526500078151,-0.5342153499950655,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.147932652154709,0.147932652154709,atomic_atomic,0,0.147932652154709,0.147932652154709,0,0.0294350008261776,0.0294350008261776,5.137717547852076,4.327014852158613,0.5429176491816374,-0.2677850465118254,-0.2664303034832403,0.0
Mol_1967_C_-1,Mol_2050_C_1,21.69206632608872,30.0,3.0,5.229367049993016,4.181790849994286,0.538435299997218,-0.5091409000015119,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1477611709919196,0.1477611709919196,atomic_atomic,0,0.1477611709919196,0.1477611709919196,0,0.0334333624613572,0.0334333624613572,5.0816058790010965,4.329552020986205,0.5050019375358608,-0.2470519204790304,-0.2620889795224821,0.0
Mol_20668_C_-1,Mol_20629_C_1,5.408014805925028,30.0,3.0,5.341620249993866,4.084970550000435,0.2148103499930584,-1.041839350000373,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1542738471853027,0.1542738471853027,atomic_atomic,0,0.1542738471853027,0.1542738471853027,0,0.0029578962179954,0.0029578962179954,5.187346402808563,4.239244397185738,0.211852453775063,-0.7362495518477623,-0.3055897981526101,0.0
Mol_2094_C_-1,Mol_2089_C_1,15.224156413518148,30.0,3.0,5.235113449991331,4.062992250008392,0.5545788000017637,-0.6175423999811755,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1489331727495931,0.1489331727495931,atomic_atomic,0,0.1489331727495931,0.1489331727495931,0,0.0186187015647452,0.0186187015647452,5.086180277241739,4.211925422757985,0.5359600984370185,-0.3382947560467351,-0.279247643934441,0.0
Mol_2129_C_-1,Mol_2106_C_1,3.958147114589582,30.0,3.0,5.343056600002456,3.998642800012021,0.2915726000064751,-1.052841199983959,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1554863704838911,0.1554863704838911,atomic_atomic,0,0.1554863704838911,0.1554863704838911,0,0.0017558126569318,0.0017558126569318,5.187570229518564,4.154129170495913,0.2898167873495432,-0.7436242716731083,-0.3092169283108503,0.0
Mol_21251_C_-1,Mol_21246_C_1,8.823763636298546,30.0,3.0,5.188436299999012,4.145532750000712,0.1993799000047147,-0.8435236499935854,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1518807722586363,0.1518807722586363,atomic_atomic,0,0.1518807722586363,0.1518807722586363,0,0.0071599488199156,0.0071599488199156,5.036555527740376,4.297413522259348,0.192219951184799,-0.5469220542962292,-0.2966015956973569,0.0
Mol_8694_C_-1,Mol_2157_C_1,9.19386828348471,30.0,3.0,5.215156900012516,4.204455700004473,0.1987195500114467,-0.8119816499965964,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.151678576060428,0.151678576060428,atomic_atomic,0,0.151678576060428,0.151678576060428,0,0.0077595729810613,0.0077595729810613,5.063478323952088,4.356134276064902,0.1909599770303853,-0.5163840708568013,-0.2955975791397947,0.0
Mol_21749_C_-1,Mol_21588_C_1,10.562190485793924,30.0,3.0,5.257116749999113,4.024675300010131,0.4532048499968368,-0.7792365999921458,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1508837232814226,0.1508837232814226,atomic_atomic,0,0.1508837232814226,0.1508837232814226,0,0.0099600627115929,0.0099600627115929,5.106233026717691,4.175559023291553,0.4432447872852439,-0.4874292161408934,-0.2918073838512524,0.0
Mol_21686_C_-1,Mol_21624_C_1,8.490761624338244,30.0,3.0,5.193904249987099,4.084074200014584,0.2409358499862719,-0.8688941999862436,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1520800833774335,0.1520800833774335,atomic_atomic,0,0.1520800833774335,0.1520800833774335,0,0.0067298273082977,0.0067298273082977,5.041824166609666,4.236154283392017,0.2342060226779742,-0.5714638605396741,-0.2974303394465692,0.0
Mol_21802_C_-1,Mol_21805_C_1,8.128755612561145,30.0,3.0,5.219747250012006,4.180411599983927,0.1735341000021435,-0.8658015500259353,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1522991732054787,0.1522991732054787,atomic_atomic,0,0.1522991732054787,0.1522991732054787,0,0.00622568248353,0.00622568248353,5.067448076806527,4.3327107731894055,0.1673084175186135,-0.5674288860985082,-0.2983726639274274,0.0
Mol_24554_C_-1,Mol_24543_C_1,5.890273757197762,30.0,3.0,5.233683850005036,4.177659249995486,0.0351387499977136,-1.0208858500118367,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1538335627769606,0.1538335627769606,atomic_atomic,0,0.1538335627769606,0.1538335627769606,0,0.0034538225609123,0.0034538225609123,5.079850287228076,4.331492812772447,0.0316849274368012,-0.7166725470188277,-0.3042133029930089,0.0
Mol_5105_C_-1,Mol_24597_C_1,6.18958579896894,30.0,3.0,5.375890750015969,4.027800899988506,0.3042857500113314,-1.043804100016132,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1535793032065323,0.1535793032065323,atomic_atomic,0,0.1535793032065323,0.1535793032065323,0,0.0037627516645408,0.0037627516645408,5.222311446809437,4.1813802031950384,0.3005229983467905,-0.740408245267608,-0.3033958547485238,0.0
Mol_24657_C_-1,Mol_24607_C_1,9.514720079295056,30.0,3.0,5.288317249985994,4.06783230000292,0.280053599999519,-0.9404313499835552,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1514867712226122,0.1514867712226122,atomic_atomic,0,0.1514867712226122,0.1514867712226122,0,0.0082696549932708,0.0082696549932708,5.136830478763382,4.219319071225532,0.2717839450062482,-0.6457274625316016,-0.2947038874519535,0.0
Mol_27312_C_-1,Mol_27290_C_1,4.137464362139038,30.0,3.0,5.6499431999982335,4.005431099998532,0.6216267999989213,-1.0228853000007805,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1553297953439652,0.1553297953439652,atomic_atomic,0,0.1553297953439652,0.1553297953439652,0,0.0017579644849429,0.0017579644849429,5.4946134046542685,4.160760895342497,0.6198688355139784,-0.7139836737977933,-0.3089016262029876,0.0
Mol_28068_C_-1,Mol_28048_C_1,11.747110915068257,30.0,3.0,5.304660399997374,4.041649349994259,0.5629399999888847,-0.7000710500142304,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1502925782461739,0.1502925782461739,atomic_atomic,0,0.1502925782461739,0.1502925782461739,0,0.0120291634671882,0.0120291634671882,5.1543678217512,4.191941928240433,0.5509108365216964,-0.4115150569890708,-0.2885559930251595,0.0
